"184","-2.33389","8","2.20557e-16"
"185","-2.31386","8","2.2368e-16"
"186","-2.29382","8","2.26764e-16"
"187","-2.27379","7","2.32507e-16"
"188","-2.25376","8","2.35144e-16"
"189","-2.23372","7","2.41372e-16"
"190","-2.21369","8","2.43365e-16"
"191","-2.19366","7","2.48181e-16"
"192","-2.17362","7","2.5232e-16"
"193","-2.15359","7","2.55672e-16"
"194","-2.13356","7","2.59906e-16"
"195","-2.11352","8","2.64329e-16"
"196","-2.09349","7","2.70522e-16"
"197","-2.07346","7","2.75346e-16"
"198","-2.05342","8","2.80267e-16"
"199","-2.03339","8","2.85463e-16"
"200","-2.01336","8","2.93056e-16"
"201","-1.99332","7","2.99725e-16"
"202","-1.97329","8","3.05348e-16"
"203","-1.95326","7","3.13719e-16"
"204","-1.93322","7","3.22755e-16"
"205","-1.91319","8","3.2816e-16"
"206","-1.89316","7","3.37771e-16"
"207","-1.87312","8","3.45812e-16"
"208","-1.85309","7","3.5675e-16"
"209","-1.83306","7","3.64424e-16"
"210","-1.81302","7","3.7693e-16"
"211","-1.79299","8","3.86227e-16"
"212","-1.77295","7","3.98189e-16"
"213","-1.75292","8","4.11419e-16"
"214","-1.73289","7","4.24118e-16"
"215","-1.71285","8","4.35813e-16"
"216","-1.69282","8","4.51665e-16"
"217","-1.67279","7","4.68147e-16"
"218","-1.65275","8","4.8037e-16"
"219","-1.63272","8","4.9504e-16"
"220","-1.61269","7","5.14314e-16"
"221","-1.59265","8","5.26087e-16"
"222","-1.57262","7","5.47657e-16"
"223","-1.55259","8","5.6525e-16"
"224","-1.53255","8","5.84022e-16"
"225","-1.51252","8","5.98949e-16"
"226","-1.49249","7","6.18708e-16"
"227","-1.47245","7","6.41464e-16"
"228","-1.45242","7","6.58121e-16"
"229","-1.43239","7","6.8449e-16"
"230","-1.41235","8","7.03953e-16"
"231","-1.39232","7","7.23973e-16"
"232","-1.37229","7","7.50267e-16"
"233","-1.35225","7","7.71888e-16"
"234","-1.33222","7","7.99026e-16"
"235","-1.31219","7","8.26806e-16"
"236","-1.29215","6","8.61665e-16"
"237","-1.27212","6","8.89966e-16"
"238","-1.25209","6","9.19706e-16"
"239","-1.23205","7","9.38955e-16"
"240","-1.21202","6","9.69364e-16"
"241","-1.19199","7","9.99564e-16"
"242","-1.17195","7","1.03318e-15"
"243","-1.15192","6","1.06967e-15"
"244","-1.13189","7","1.10076e-15"
"245","-1.11185","7","1.13914e-15"
"246","-1.09182","7","1.17913e-15"
"247","-1.07179","6","1.2226e-15"
"248","-1.05175","6","1.25927e-15"
"249","-1.03172","6","1.31737e-15"
"250","-1.01169","6","1.35987e-15"
"251","-0.991653","6","1.40135e-15"
"252","-0.971619","6","1.4557e-15"
"253","-0.951586","6","1.5025e-15"
"254","-0.931553","6","1.5466e-15"
"255","-0.911519","7","1.58854e-15"
"256","-0.891486","7","1.63526e-15"
"257","-0.871452","6","1.70912e-15"
"258","-0.851419","6","1.77547e-15"
"259","-0.831386","6","1.83216e-15"
"260","-0.811352","6","1.90796e-15"
"261","-0.791319","6","1.96475e-15"
"262","-0.771285","6","2.03623e-15"
"263","-0.751252","6","2.10972e-15"
"264","-0.731219","6","2.17947e-15"
"265","-0.711185","6","2.24987e-15"
"266","-0.691152","5","2.35068e-15"
"267","-0.671119","6","2.4264e-15"
"268","-0.651085","6","2.51406e-15"
"269","-0.631052","5","2.63182e-15"
"270","-0.611018","6","2.72177e-15"
"271","-0.590985","5","2.83821e-15"
"272","-0.570952","6","2.92664e-15"
"273","-0.550918","5","3.06677e-15"
"274","-0.530885","6","3.15478e-15"
"275","-0.510851","5","3.30087e-15"
"276","-0.490818","6","3.4042e-15"
"277","-0.470785","6","3.53878e-15"
"278","-0.450751","5","3.72012e-15"
"279","-0.430718","6","3.82675e-15"
"280","-0.410684","6","3.97858e-15"
"281","-0.390651","5","4.19271e-15"
"282","-0.370618","5","4.33156e-15"
"283","-0.350584","5","4.49618e-15"
