-2.6790E+00;1.0792E+02
-2.6780E+00;1.0798E+02
-2.6770E+00;1.0804E+02
-2.6760E+00;1.0810E+02
-2.6750E+00;1.0817E+02
-2.6740E+00;1.0823E+02
-2.6730E+00;1.0829E+02
-2.6720E+00;1.0835E+02
-2.6710E+00;1.0841E+02
-2.6700E+00;1.0847E+02
-2.6690E+00;1.0853E+02
-2.6680E+00;1.0860E+02
-2.6670E+00;1.0866E+02
-2.6660E+00;1.0872E+02
-2.6650E+00;1.0878E+02
-2.6640E+00;1.0884E+02
-2.6630E+00;1.0890E+02
-2.6620E+00;1.0897E+02
-2.6610E+00;1.0903E+02
-2.6600E+00;1.0909E+02
-2.6590E+00;1.0915E+02
-2.6580E+00;1.0921E+02
-2.6570E+00;1.0927E+02
-2.6560E+00;1.0933E+02
-2.6550E+00;1.0940E+02
-2.6540E+00;1.0946E+02
-2.6530E+00;1.0952E+02
-2.6520E+00;1.0958E+02
-2.6510E+00;1.0964E+02
-2.6500E+00;1.0970E+02
-2.6490E+00;1.0977E+02
-2.6480E+00;1.0983E+02
-2.6470E+00;1.0989E+02
-2.6460E+00;1.0995E+02
-2.6450E+00;1.1001E+02
-2.6440E+00;1.1007E+02
-2.6430E+00;1.1013E+02
-2.6420E+00;1.1020E+02
-2.6410E+00;1.1026E+02
-2.6400E+00;1.1032E+02
-2.6390E+00;1.1038E+02
-2.6380E+00;1.1044E+02
-2.6370E+00;1.1050E+02
-2.6360E+00;1.1057E+02
-2.6350E+00;1.1063E+02
-2.6340E+00;1.1069E+02
-2.6330E+00;1.1075E+02
-2.6320E+00;1.1081E+02
-2.6310E+00;1.1087E+02
-2.6300E+00;1.1093E+02
-2.6290E+00;1.1100E+02
-2.6280E+00;1.1106E+02
-2.6270E+00;1.1112E+02
-2.6260E+00;1.1118E+02
-2.6250E+00;1.1124E+02
-2.6240E+00;1.1130E+02
-2.6230E+00;1.1137E+02
-2.6220E+00;1.1143E+02
-2.6210E+00;1.1149E+02
-2.6200E+00;1.1155E+02
-2.6190E+00;1.1161E+02
-2.6180E+00;1.1167E+02
-2.6170E+00;1.1174E+02
-2.6160E+00;1.1180E+02
-2.6150E+00;1.1186E+02
-2.6140E+00;1.1192E+02
-2.6130E+00;1.1198E+02
-2.6120E+00;1.1204E+02
-2.6110E+00;1.1210E+02
-2.6100E+00;1.1217E+02
-2.6090E+00;1.1223E+02
-2.6080E+00;1.1229E+02
-2.6070E+00;1.1235E+02
-2.6060E+00;1.1241E+02
-2.6050E+00;1.1247E+02
-2.6040E+00;1.1254E+02
-2.6030E+00;1.1260E+02
-2.6020E+00;1.1266E+02
-2.6010E+00;1.1272E+02
-2.6000E+00;1.1278E+02
-2.5990E+00;1.1284E+02
-2.5980E+00;1.1291E+02
-2.5970E+00;1.1297E+02
-2.5960E+00;1.1303E+02
-2.5950E+00;1.1309E+02
-2.5940E+00;1.1315E+02
-2.5930E+00;1.1322E+02
-2.5920E+00;1.1329E+02
-2.5910E+00;1.1335E+02
-2.5900E+00;1.1342E+02
-2.5890E+00;1.1349E+02
-2.5880E+00;1.1356E+02
-2.5870E+00;1.1363E+02
-2.5860E+00;1.1370E+02
-2.5850E+00;1.1376E+02
-2.5840E+00;1.1383E+02
-2.5830E+00;1.1390E+02
-2.5820E+00;1.1397E+02
-2.5810E+00;1.1404E+02
-2.5800E+00;1.1410E+02
-2.5790E+00;1.1417E+02
-2.5780E+00;1.1424E+02
-2.5770E+00;1.1431E+02
-2.5760E+00;1.1438E+02
-2.5750E+00;1.1444E+02
-2.5740E+00;1.1451E+02
-2.5730E+00;1.1458E+02
-2.5720E+00;1.1465E+02
-2.5710E+00;1.1472E+02
-2.5700E+00;1.1478E+02
-2.5690E+00;1.1485E+02
-2.5680E+00;1.1492E+02
-2.5670E+00;1.1499E+02
-2.5660E+00;1.1506E+02
-2.5650E+00;1.1512E+02
-2.5640E+00;1.1519E+02
-2.5630E+00;1.1526E+02
-2.5620E+00;1.1533E+02
-2.5610E+00;1.1540E+02
-2.5600E+00;1.1546E+02
-2.5590E+00;1.1553E+02
-2.5580E+00;1.1560E+02
-2.5570E+00;1.1567E+02
-2.5560E+00;1.1574E+02
-2.5550E+00;1.1581E+02
-2.5540E+00;1.1587E+02
-2.5530E+00;1.1594E+02
-2.5520E+00;1.1601E+02
-2.5510E+00;1.1608E+02
-2.5500E+00;1.1615E+02
-2.5490E+00;1.1621E+02
