Y;Fieldvalue
-1.1681E+01;7.6967E+00
-1.1680E+01;7.6980E+00
-1.1679E+01;7.6994E+00
-1.1678E+01;7.7008E+00
-1.1677E+01;7.7022E+00
-1.1676E+01;7.7035E+00
-1.1675E+01;7.7049E+00
-1.1674E+01;7.7063E+00
-1.1673E+01;7.7077E+00
-1.1672E+01;7.7090E+00
-1.1671E+01;7.7104E+00
-1.1670E+01;7.7118E+00
-1.1669E+01;7.7132E+00
-1.1668E+01;7.7145E+00
-1.1667E+01;7.7159E+00
-1.1666E+01;7.7173E+00
-1.1665E+01;7.7187E+00
-1.1664E+01;7.7200E+00
-1.1663E+01;7.7214E+00
-1.1662E+01;7.7228E+00
-1.1661E+01;7.7242E+00
-1.1660E+01;7.7255E+00
-1.1659E+01;7.7269E+00
-1.1658E+01;7.7283E+00
-1.1657E+01;7.7297E+00
-1.1656E+01;7.7310E+00
-1.1655E+01;7.7324E+00
-1.1654E+01;7.7338E+00
-1.1653E+01;7.7352E+00
-1.1652E+01;7.7365E+00
-1.1651E+01;7.7379E+00
-1.1650E+01;7.7393E+00
-1.1649E+01;7.7407E+00
-1.1648E+01;7.7420E+00
-1.1647E+01;7.7434E+00
-1.1646E+01;7.7448E+00
-1.1645E+01;7.7462E+00
-1.1644E+01;7.7475E+00
-1.1643E+01;7.7489E+00
-1.1642E+01;7.7503E+00
-1.1641E+01;7.7517E+00
-1.1640E+01;7.7530E+00
-1.1639E+01;7.7544E+00
-1.1638E+01;7.7558E+00
-1.1637E+01;7.7572E+00
-1.1636E+01;7.7585E+00
-1.1635E+01;7.7599E+00
-1.1634E+01;7.7613E+00
-1.1633E+01;7.7627E+00
-1.1632E+01;7.7640E+00
-1.1631E+01;7.7654E+00
-1.1630E+01;7.7668E+00
-1.1629E+01;7.7682E+00
-1.1628E+01;7.7695E+00
-1.1627E+01;7.7709E+00
-1.1626E+01;7.7723E+00
-1.1625E+01;7.7737E+00
-1.1624E+01;7.7750E+00
-1.1623E+01;7.7764E+00
-1.1622E+01;7.7778E+00
-1.1621E+01;7.7792E+00
-1.1620E+01;7.7805E+00
-1.1619E+01;7.7819E+00
-1.1618E+01;7.7833E+00
-1.1617E+01;7.7847E+00
-1.1616E+01;7.7860E+00
-1.1615E+01;7.7874E+00
-1.1614E+01;7.7888E+00
-1.1613E+01;7.7902E+00
-1.1612E+01;7.7915E+00
-1.1611E+01;7.7929E+00
-1.1610E+01;7.7943E+00
-1.1609E+01;7.7957E+00
-1.1608E+01;7.7970E+00
-1.1607E+01;7.7984E+00
-1.1606E+01;7.7998E+00
-1.1605E+01;7.8012E+00
-1.1604E+01;7.8025E+00
-1.1603E+01;7.8039E+00
-1.1602E+01;7.8053E+00
-1.1601E+01;7.8067E+00
-1.1600E+01;7.8081E+00
-1.1599E+01;7.8094E+00
-1.1598E+01;7.8108E+00
-1.1597E+01;7.8122E+00
-1.1596E+01;7.8136E+00
-1.1595E+01;7.8149E+00
-1.1594E+01;7.8163E+00
-1.1593E+01;7.8177E+00
-1.1592E+01;7.8191E+00
-1.1591E+01;7.8204E+00
-1.1590E+01;7.8218E+00
-1.1589E+01;7.8232E+00
-1.1588E+01;7.8246E+00
-1.1587E+01;7.8259E+00
-1.1586E+01;7.8273E+00
-1.1585E+01;7.8287E+00
-1.1584E+01;7.8301E+00
-1.1583E+01;7.8314E+00
-1.1582E+01;7.8328E+00
-1.1581E+01;7.8342E+00
-1.1580E+01;7.8356E+00
-1.1579E+01;7.8369E+00
-1.1578E+01;7.8383E+00
-1.1577E+01;7.8397E+00
-1.1576E+01;7.8411E+00
-1.1575E+01;7.8424E+00
-1.1574E+01;7.8438E+00
-1.1573E+01;7.8452E+00
-1.1572E+01;7.8466E+00
-1.1571E+01;7.8479E+00
-1.1570E+01;7.8493E+00
-1.1569E+01;7.8507E+00
-1.1568E+01;7.8521E+00
-1.1567E+01;7.8534E+00
-1.1566E+01;7.8548E+00
-1.1565E+01;7.8562E+00
-1.1564E+01;7.8576E+00
-1.1563E+01;7.8589E+00
-1.1562E+01;7.8603E+00
-1.1561E+01;7.8617E+00
-1.1560E+01;7.8631E+00
-1.1559E+01;7.8644E+00
-1.1558E+01;7.8658E+00
-1.1557E+01;7.8672E+00
-1.1556E+01;7.8686E+00
-1.1555E+01;7.8699E+00
-1.1554E+01;7.8713E+00
-1.1553E+01;7.8727E+00
-1.1552E+01;7.8741E+00
-1.1551E+01;7.8754E+00
-1.1550E+01;7.8768E+00
-1.1549E+01;7.8782E+00
-1.1548E+01;7.8796E+00
-1.1547E+01;7.8809E+00
-1.1546E+01;7.8823E+00
-1.1545E+01;7.8837E+00
-1.1544E+01;7.8851E+00
-1.1543E+01;7.8864E+00
-1.1542E+01;7.8878E+00
-1.1541E+01;7.8892E+00
-1.1540E+01;7.8906E+00
-1.1539E+01;7.8919E+00
-1.1538E+01;7.8933E+00
-1.1537E+01;7.8947E+00
-1.1536E+01;7.8961E+00
-1.1535E+01;7.8974E+00
-1.1534E+01;7.8988E+00
-1.1533E+01;7.9002E+00
-1.1532E+01;7.9016E+00
-1.1531E+01;7.9029E+00
-1.1530E+01;7.9043E+00
-1.1529E+01;7.9057E+00
-1.1528E+01;7.9071E+00
-1.1527E+01;7.9084E+00
-1.1526E+01;7.9098E+00
-1.1525E+01;7.9112E+00
-1.1524E+01;7.9126E+00
-1.1523E+01;7.9140E+00
-1.1522E+01;7.9153E+00
-1.1521E+01;7.9167E+00
-1.1520E+01;7.9181E+00
-1.1519E+01;7.9195E+00
-1.1518E+01;7.9208E+00
-1.1517E+01;7.9222E+00
-1.1516E+01;7.9236E+00
-1.1515E+01;7.9250E+00
-1.1514E+01;7.9263E+00
-1.1513E+01;7.9277E+00
-1.1512E+01;7.9291E+00
-1.1511E+01;7.9305E+00
-1.1510E+01;7.9318E+00
-1.1509E+01;7.9332E+00
-1.1508E+01;7.9346E+00
-1.1507E+01;7.9360E+00
-1.1506E+01;7.9373E+00
-1.1505E+01;7.9387E+00
-1.1504E+01;7.9401E+00
-1.1503E+01;7.9415E+00
-1.1502E+01;7.9428E+00
-1.1501E+01;7.9442E+00
-1.1500E+01;7.9456E+00
-1.1499E+01;7.9470E+00
-1.1498E+01;7.9483E+00
-1.1497E+01;7.9497E+00
-1.1496E+01;7.9511E+00
-1.1495E+01;7.9525E+00
-1.1494E+01;7.9538E+00
-1.1493E+01;7.9552E+00
-1.1492E+01;7.9566E+00
-1.1491E+01;7.9580E+00
-1.1490E+01;7.9593E+00
-1.1489E+01;7.9607E+00
-1.1488E+01;7.9621E+00
-1.1487E+01;7.9635E+00
-1.1486E+01;7.9648E+00
-1.1485E+01;7.9662E+00
-1.1484E+01;7.9676E+00
-1.1483E+01;7.9690E+00
-1.1482E+01;7.9703E+00
-1.1481E+01;7.9717E+00
-1.1480E+01;7.9731E+00
-1.1479E+01;7.9745E+00
-1.1478E+01;7.9758E+00
-1.1477E+01;7.9772E+00
-1.1476E+01;7.9786E+00
-1.1475E+01;7.9800E+00
-1.1474E+01;7.9813E+00
-1.1473E+01;7.9827E+00
-1.1472E+01;7.9841E+00
-1.1471E+01;7.9855E+00
-1.1470E+01;7.9868E+00
-1.1469E+01;7.9882E+00
-1.1468E+01;7.9896E+00
-1.1467E+01;7.9910E+00
-1.1466E+01;7.9924E+00
-1.1465E+01;7.9937E+00
-1.1464E+01;7.9951E+00
-1.1463E+01;7.9965E+00
-1.1462E+01;7.9979E+00
-1.1461E+01;7.9992E+00
-1.1460E+01;8.0006E+00
-1.1459E+01;8.0020E+00
-1.1458E+01;8.0034E+00
-1.1457E+01;8.0047E+00
-1.1456E+01;8.0061E+00
-1.1455E+01;8.0075E+00
-1.1454E+01;8.0089E+00
-1.1453E+01;8.0102E+00
-1.1452E+01;8.0116E+00
-1.1451E+01;8.0130E+00
-1.1450E+01;8.0144E+00
-1.1449E+01;8.0157E+00
-1.1448E+01;8.0171E+00
-1.1447E+01;8.0185E+00
-1.1446E+01;8.0199E+00
-1.1445E+01;8.0212E+00
-1.1444E+01;8.0226E+00
-1.1443E+01;8.0240E+00
-1.1442E+01;8.0254E+00
-1.1441E+01;8.0267E+00
-1.1440E+01;8.0281E+00
-1.1439E+01;8.0295E+00
-1.1438E+01;8.0309E+00
-1.1437E+01;8.0322E+00
-1.1436E+01;8.0336E+00
-1.1435E+01;8.0350E+00
-1.1434E+01;8.0364E+00
-1.1433E+01;8.0377E+00
-1.1432E+01;8.0391E+00
-1.1431E+01;8.0405E+00
-1.1430E+01;8.0419E+00
-1.1429E+01;8.0432E+00
-1.1428E+01;8.0446E+00
-1.1427E+01;8.0460E+00
-1.1426E+01;8.0474E+00
-1.1425E+01;8.0487E+00
-1.1424E+01;8.0501E+00
-1.1423E+01;8.0515E+00
-1.1422E+01;8.0529E+00
-1.1421E+01;8.0542E+00
-1.1420E+01;8.0556E+00
-1.1419E+01;8.0570E+00
-1.1418E+01;8.0584E+00
-1.1417E+01;8.0598E+00
-1.1416E+01;8.0611E+00
-1.1415E+01;8.0625E+00
-1.1414E+01;8.0639E+00
-1.1413E+01;8.0653E+00
-1.1412E+01;8.0666E+00
-1.1411E+01;8.0680E+00
-1.1410E+01;8.0694E+00
-1.1409E+01;8.0708E+00
-1.1408E+01;8.0721E+00
-1.1407E+01;8.0735E+00
-1.1406E+01;8.0749E+00
-1.1405E+01;8.0763E+00
-1.1404E+01;8.0776E+00
-1.1403E+01;8.0790E+00
-1.1402E+01;8.0804E+00
-1.1401E+01;8.0818E+00
-1.1400E+01;8.0831E+00
-1.1399E+01;8.0845E+00
-1.1398E+01;8.0859E+00
-1.1397E+01;8.0873E+00
-1.1396E+01;8.0886E+00
-1.1395E+01;8.0900E+00
-1.1394E+01;8.0914E+00
-1.1393E+01;8.0928E+00
-1.1392E+01;8.0941E+00
-1.1391E+01;8.0955E+00
-1.1390E+01;8.0969E+00
-1.1389E+01;8.0983E+00
-1.1388E+01;8.0996E+00
-1.1387E+01;8.1010E+00
-1.1386E+01;8.1024E+00
-1.1385E+01;8.1038E+00
-1.1384E+01;8.1051E+00
-1.1383E+01;8.1065E+00
-1.1382E+01;8.1079E+00
-1.1381E+01;8.1093E+00
-1.1380E+01;8.1106E+00
-1.1379E+01;8.1120E+00
-1.1378E+01;8.1134E+00
-1.1377E+01;8.1148E+00
-1.1376E+01;8.1161E+00
-1.1375E+01;8.1175E+00
-1.1374E+01;8.1189E+00
-1.1373E+01;8.1203E+00
-1.1372E+01;8.1217E+00
-1.1371E+01;8.1230E+00
-1.1370E+01;8.1244E+00
-1.1369E+01;8.1258E+00
-1.1368E+01;8.1272E+00
-1.1367E+01;8.1285E+00
-1.1366E+01;8.1299E+00
-1.1365E+01;8.1313E+00
-1.1364E+01;8.1327E+00
-1.1363E+01;8.1340E+00
-1.1362E+01;8.1354E+00
-1.1361E+01;8.1368E+00
-1.1360E+01;8.1382E+00
-1.1359E+01;8.1395E+00
-1.1358E+01;8.1409E+00
-1.1357E+01;8.1423E+00
-1.1356E+01;8.1437E+00
-1.1355E+01;8.1450E+00
-1.1354E+01;8.1464E+00
-1.1353E+01;8.1478E+00
-1.1352E+01;8.1492E+00
-1.1351E+01;8.1505E+00
-1.1350E+01;8.1519E+00
-1.1349E+01;8.1533E+00
-1.1348E+01;8.1547E+00
-1.1347E+01;8.1560E+00
-1.1346E+01;8.1574E+00
-1.1345E+01;8.1588E+00
-1.1344E+01;8.1602E+00
-1.1343E+01;8.1615E+00
-1.1342E+01;8.1629E+00
-1.1341E+01;8.1643E+00
-1.1340E+01;8.1657E+00
-1.1339E+01;8.1670E+00
-1.1338E+01;8.1684E+00
-1.1337E+01;8.1698E+00
-1.1336E+01;8.1712E+00
-1.1335E+01;8.1726E+00
-1.1334E+01;8.1739E+00
-1.1333E+01;8.1753E+00
-1.1332E+01;8.1767E+00
-1.1331E+01;8.1781E+00
-1.1330E+01;8.1794E+00
-1.1329E+01;8.1808E+00
-1.1328E+01;8.1822E+00
-1.1327E+01;8.1836E+00
-1.1326E+01;8.1849E+00
-1.1325E+01;8.1863E+00
-1.1324E+01;8.1877E+00
-1.1323E+01;8.1891E+00
-1.1322E+01;8.1904E+00
-1.1321E+01;8.1918E+00
-1.1320E+01;8.1932E+00
-1.1319E+01;8.1946E+00
-1.1318E+01;8.1959E+00
-1.1317E+01;8.1973E+00
-1.1316E+01;8.1987E+00
-1.1315E+01;8.2001E+00
-1.1314E+01;8.2014E+00
-1.1313E+01;8.2028E+00
-1.1312E+01;8.2042E+00
-1.1311E+01;8.2056E+00
-1.1310E+01;8.2069E+00
-1.1309E+01;8.2083E+00
-1.1308E+01;8.2097E+00
-1.1307E+01;8.2111E+00
-1.1306E+01;8.2124E+00
-1.1305E+01;8.2138E+00
-1.1304E+01;8.2152E+00
-1.1303E+01;8.2166E+00
-1.1302E+01;8.2179E+00
-1.1301E+01;8.2193E+00
-1.1300E+01;8.2207E+00
-1.1299E+01;8.2221E+00
-1.1298E+01;8.2235E+00
-1.1297E+01;8.2248E+00
-1.1296E+01;8.2262E+00
-1.1295E+01;8.2276E+00
-1.1294E+01;8.2290E+00
-1.1293E+01;8.2303E+00
-1.1292E+01;8.2317E+00
-1.1291E+01;8.2331E+00
-1.1290E+01;8.2345E+00
-1.1289E+01;8.2358E+00
-1.1288E+01;8.2372E+00
-1.1287E+01;8.2386E+00
-1.1286E+01;8.2400E+00
-1.1285E+01;8.2413E+00
-1.1284E+01;8.2427E+00
-1.1283E+01;8.2441E+00
-1.1282E+01;8.2455E+00
-1.1281E+01;8.2468E+00
-1.1280E+01;8.2482E+00
-1.1279E+01;8.2496E+00
-1.1278E+01;8.2510E+00
-1.1277E+01;8.2523E+00
-1.1276E+01;8.2537E+00
-1.1275E+01;8.2551E+00
-1.1274E+01;8.2565E+00
-1.1273E+01;8.2578E+00
-1.1272E+01;8.2592E+00
-1.1271E+01;8.2606E+00
-1.1270E+01;8.2620E+00
-1.1269E+01;8.2633E+00
-1.1268E+01;8.2647E+00
-1.1267E+01;8.2661E+00
-1.1266E+01;8.2675E+00
-1.1265E+01;8.2688E+00
-1.1264E+01;8.2702E+00
-1.1263E+01;8.2716E+00
-1.1262E+01;8.2730E+00
-1.1261E+01;8.2744E+00
-1.1260E+01;8.2757E+00
-1.1259E+01;8.2771E+00
-1.1258E+01;8.2785E+00
-1.1257E+01;8.2799E+00
-1.1256E+01;8.2812E+00
-1.1255E+01;8.2826E+00
-1.1254E+01;8.2840E+00
-1.1253E+01;8.2854E+00
-1.1252E+01;8.2867E+00
-1.1251E+01;8.2881E+00
-1.1250E+01;8.2895E+00
-1.1249E+01;8.2909E+00
-1.1248E+01;8.2922E+00
-1.1247E+01;8.2936E+00
-1.1246E+01;8.2950E+00
-1.1245E+01;8.2964E+00
-1.1244E+01;8.2977E+00
-1.1243E+01;8.2991E+00
-1.1242E+01;8.3005E+00
-1.1241E+01;8.3019E+00
-1.1240E+01;8.3032E+00
-1.1239E+01;8.3046E+00
-1.1238E+01;8.3060E+00
-1.1237E+01;8.3074E+00
-1.1236E+01;8.3087E+00
-1.1235E+01;8.3101E+00
-1.1234E+01;8.3115E+00
-1.1233E+01;8.3129E+00
-1.1232E+01;8.3143E+00
-1.1231E+01;8.3156E+00
-1.1230E+01;8.3170E+00
-1.1229E+01;8.3184E+00
-1.1228E+01;8.3198E+00
-1.1227E+01;8.3211E+00
-1.1226E+01;8.3225E+00
-1.1225E+01;8.3239E+00
-1.1224E+01;8.3253E+00
-1.1223E+01;8.3266E+00
-1.1222E+01;8.3280E+00
-1.1221E+01;8.3294E+00
-1.1220E+01;8.3308E+00
-1.1219E+01;8.3321E+00
-1.1218E+01;8.3335E+00
-1.1217E+01;8.3349E+00
-1.1216E+01;8.3363E+00
-1.1215E+01;8.3376E+00
-1.1214E+01;8.3390E+00
-1.1213E+01;8.3404E+00
-1.1212E+01;8.3418E+00
-1.1211E+01;8.3431E+00
-1.1210E+01;8.3445E+00
-1.1209E+01;8.3459E+00
-1.1208E+01;8.3473E+00
-1.1207E+01;8.3486E+00
-1.1206E+01;8.3500E+00
-1.1205E+01;8.3514E+00
-1.1204E+01;8.3528E+00
-1.1203E+01;8.3541E+00
-1.1202E+01;8.3555E+00
-1.1201E+01;8.3569E+00
-1.1200E+01;8.3583E+00
-1.1199E+01;8.3597E+00
-1.1198E+01;8.3610E+00
-1.1197E+01;8.3624E+00
-1.1196E+01;8.3638E+00
-1.1195E+01;8.3652E+00
-1.1194E+01;8.3665E+00
-1.1193E+01;8.3679E+00
-1.1192E+01;8.3693E+00
-1.1191E+01;8.3707E+00
-1.1190E+01;8.3720E+00
-1.1189E+01;8.3734E+00
-1.1188E+01;8.3748E+00
-1.1187E+01;8.3762E+00
-1.1186E+01;8.3775E+00
-1.1185E+01;8.3789E+00
-1.1184E+01;8.3803E+00
-1.1183E+01;8.3817E+00
-1.1182E+01;8.3830E+00
-1.1181E+01;8.3844E+00
-1.1180E+01;8.3858E+00
-1.1179E+01;8.3872E+00
-1.1178E+01;8.3885E+00
-1.1177E+01;8.3899E+00
-1.1176E+01;8.3913E+00
-1.1175E+01;8.3927E+00
-1.1174E+01;8.3940E+00
-1.1173E+01;8.3954E+00
-1.1172E+01;8.3968E+00
-1.1171E+01;8.3982E+00
-1.1170E+01;8.3996E+00
-1.1169E+01;8.4009E+00
-1.1168E+01;8.4023E+00
-1.1167E+01;8.4037E+00
-1.1166E+01;8.4051E+00
-1.1165E+01;8.4064E+00
-1.1164E+01;8.4078E+00
-1.1163E+01;8.4092E+00
-1.1162E+01;8.4106E+00
-1.1161E+01;8.4119E+00
-1.1160E+01;8.4133E+00
-1.1159E+01;8.4147E+00
-1.1158E+01;8.4161E+00
-1.1157E+01;8.4174E+00
-1.1156E+01;8.4188E+00
-1.1155E+01;8.4202E+00
-1.1154E+01;8.4216E+00
-1.1153E+01;8.4229E+00
-1.1152E+01;8.4243E+00
-1.1151E+01;8.4257E+00
-1.1150E+01;8.4271E+00
-1.1149E+01;8.4284E+00
-1.1148E+01;8.4298E+00
-1.1147E+01;8.4312E+00
-1.1146E+01;8.4326E+00
-1.1145E+01;8.4340E+00
-1.1144E+01;8.4353E+00
-1.1143E+01;8.4367E+00
-1.1142E+01;8.4381E+00
-1.1141E+01;8.4395E+00
-1.1140E+01;8.4408E+00
-1.1139E+01;8.4422E+00
-1.1138E+01;8.4436E+00
-1.1137E+01;8.4450E+00
-1.1136E+01;8.4463E+00
-1.1135E+01;8.4477E+00
-1.1134E+01;8.4491E+00
-1.1133E+01;8.4505E+00
-1.1132E+01;8.4518E+00
-1.1131E+01;8.4532E+00
-1.1130E+01;8.4546E+00
-1.1129E+01;8.4560E+00
-1.1128E+01;8.4573E+00
-1.1127E+01;8.4587E+00
-1.1126E+01;8.4601E+00
-1.1125E+01;8.4615E+00
-1.1124E+01;8.4628E+00
-1.1123E+01;8.4642E+00
-1.1122E+01;8.4656E+00
-1.1121E+01;8.4670E+00
-1.1120E+01;8.4683E+00
-1.1119E+01;8.4697E+00
-1.1118E+01;8.4711E+00
-1.1117E+01;8.4725E+00
-1.1116E+01;8.4739E+00
-1.1115E+01;8.4752E+00
-1.1114E+01;8.4766E+00
-1.1113E+01;8.4780E+00
-1.1112E+01;8.4794E+00
-1.1111E+01;8.4807E+00
-1.1110E+01;8.4821E+00
-1.1109E+01;8.4835E+00
-1.1108E+01;8.4849E+00
-1.1107E+01;8.4862E+00
-1.1106E+01;8.4876E+00
-1.1105E+01;8.4890E+00
-1.1104E+01;8.4904E+00
-1.1103E+01;8.4917E+00
-1.1102E+01;8.4931E+00
-1.1101E+01;8.4945E+00
-1.1100E+01;8.4959E+00
-1.1099E+01;8.4972E+00
-1.1098E+01;8.4986E+00
-1.1097E+01;8.5000E+00
-1.1096E+01;8.5014E+00
-1.1095E+01;8.5027E+00
-1.1094E+01;8.5041E+00
-1.1093E+01;8.5055E+00
-1.1092E+01;8.5069E+00
-1.1091E+01;8.5083E+00
-1.1090E+01;8.5096E+00
-1.1089E+01;8.5110E+00
-1.1088E+01;8.5124E+00
-1.1087E+01;8.5138E+00
-1.1086E+01;8.5151E+00
-1.1085E+01;8.5165E+00
-1.1084E+01;8.5179E+00
-1.1083E+01;8.5193E+00
-1.1082E+01;8.5206E+00
-1.1081E+01;8.5220E+00
-1.1080E+01;8.5234E+00
-1.1079E+01;8.5248E+00
-1.1078E+01;8.5261E+00
-1.1077E+01;8.5275E+00
-1.1076E+01;8.5289E+00
-1.1075E+01;8.5303E+00
-1.1074E+01;8.5316E+00
-1.1073E+01;8.5330E+00
-1.1072E+01;8.5344E+00
-1.1071E+01;8.5358E+00
-1.1070E+01;8.5371E+00
-1.1069E+01;8.5385E+00
-1.1068E+01;8.5399E+00
-1.1067E+01;8.5413E+00
-1.1066E+01;8.5427E+00
-1.1065E+01;8.5440E+00
-1.1064E+01;8.5454E+00
-1.1063E+01;8.5468E+00
-1.1062E+01;8.5482E+00
-1.1061E+01;8.5495E+00
-1.1060E+01;8.5509E+00
-1.1059E+01;8.5523E+00
-1.1058E+01;8.5537E+00
-1.1057E+01;8.5550E+00
-1.1056E+01;8.5564E+00
-1.1055E+01;8.5578E+00
-1.1054E+01;8.5592E+00
-1.1053E+01;8.5605E+00
-1.1052E+01;8.5619E+00
-1.1051E+01;8.5633E+00
-1.1050E+01;8.5647E+00
-1.1049E+01;8.5660E+00
-1.1048E+01;8.5674E+00
-1.1047E+01;8.5688E+00
-1.1046E+01;8.5702E+00
-1.1045E+01;8.5715E+00
-1.1044E+01;8.5729E+00
-1.1043E+01;8.5743E+00
-1.1042E+01;8.5757E+00
-1.1041E+01;8.5771E+00
-1.1040E+01;8.5784E+00
-1.1039E+01;8.5798E+00
-1.1038E+01;8.5812E+00
-1.1037E+01;8.5826E+00
-1.1036E+01;8.5839E+00
-1.1035E+01;8.5853E+00
-1.1034E+01;8.5867E+00
-1.1033E+01;8.5881E+00
-1.1032E+01;8.5894E+00
-1.1031E+01;8.5908E+00
-1.1030E+01;8.5922E+00
-1.1029E+01;8.5936E+00
-1.1028E+01;8.5949E+00
-1.1027E+01;8.5963E+00
-1.1026E+01;8.5977E+00
-1.1025E+01;8.5991E+00
-1.1024E+01;8.6004E+00
-1.1023E+01;8.6018E+00
-1.1022E+01;8.6032E+00
-1.1021E+01;8.6046E+00
-1.1020E+01;8.6059E+00
-1.1019E+01;8.6073E+00
-1.1018E+01;8.6087E+00
-1.1017E+01;8.6101E+00
-1.1016E+01;8.6115E+00
-1.1015E+01;8.6128E+00
-1.1014E+01;8.6142E+00
-1.1013E+01;8.6156E+00
-1.1012E+01;8.6170E+00
-1.1011E+01;8.6183E+00
-1.1010E+01;8.6197E+00
-1.1009E+01;8.6211E+00
-1.1008E+01;8.6225E+00
-1.1007E+01;8.6238E+00
-1.1006E+01;8.6252E+00
-1.1005E+01;8.6266E+00
-1.1004E+01;8.6280E+00
-1.1003E+01;8.6293E+00
-1.1002E+01;8.6307E+00
-1.1001E+01;8.6321E+00
-1.1000E+01;8.6335E+00
-1.0999E+01;8.6348E+00
-1.0998E+01;8.6362E+00
-1.0997E+01;8.6376E+00
-1.0996E+01;8.6390E+00
-1.0995E+01;8.6404E+00
-1.0994E+01;8.6417E+00
-1.0993E+01;8.6431E+00
-1.0992E+01;8.6445E+00
-1.0991E+01;8.6459E+00
-1.0990E+01;8.6472E+00
-1.0989E+01;8.6486E+00
-1.0988E+01;8.6500E+00
-1.0987E+01;8.6514E+00
-1.0986E+01;8.6527E+00
-1.0985E+01;8.6541E+00
-1.0984E+01;8.6555E+00
-1.0983E+01;8.6569E+00
-1.0982E+01;8.6582E+00
-1.0981E+01;8.6596E+00
-1.0980E+01;8.6610E+00
-1.0979E+01;8.6624E+00
-1.0978E+01;8.6637E+00
-1.0977E+01;8.6651E+00
-1.0976E+01;8.6665E+00
-1.0975E+01;8.6679E+00
-1.0974E+01;8.6692E+00
-1.0973E+01;8.6706E+00
-1.0972E+01;8.6720E+00
-1.0971E+01;8.6734E+00
-1.0970E+01;8.6748E+00
-1.0969E+01;8.6761E+00
-1.0968E+01;8.6775E+00
-1.0967E+01;8.6789E+00
-1.0966E+01;8.6803E+00
-1.0965E+01;8.6816E+00
-1.0964E+01;8.6830E+00
-1.0963E+01;8.6844E+00
-1.0962E+01;8.6858E+00
-1.0961E+01;8.6871E+00
-1.0960E+01;8.6885E+00
-1.0959E+01;8.6899E+00
-1.0958E+01;8.6913E+00
-1.0957E+01;8.6926E+00
-1.0956E+01;8.6940E+00
-1.0955E+01;8.6954E+00
-1.0954E+01;8.6968E+00
-1.0953E+01;8.6981E+00
-1.0952E+01;8.6995E+00
-1.0951E+01;8.7009E+00
-1.0950E+01;8.7023E+00
-1.0949E+01;8.7037E+00
-1.0948E+01;8.7050E+00
-1.0947E+01;8.7064E+00
-1.0946E+01;8.7078E+00
-1.0945E+01;8.7092E+00
-1.0944E+01;8.7105E+00
-1.0943E+01;8.7119E+00
-1.0942E+01;8.7133E+00
-1.0941E+01;8.7147E+00
-1.0940E+01;8.7160E+00
-1.0939E+01;8.7174E+00
-1.0938E+01;8.7188E+00
-1.0937E+01;8.7202E+00
-1.0936E+01;8.7215E+00
-1.0935E+01;8.7229E+00
-1.0934E+01;8.7243E+00
-1.0933E+01;8.7257E+00
-1.0932E+01;8.7270E+00
-1.0931E+01;8.7284E+00
-1.0930E+01;8.7298E+00
-1.0929E+01;8.7312E+00
-1.0928E+01;8.7326E+00
-1.0927E+01;8.7339E+00
-1.0926E+01;8.7353E+00
-1.0925E+01;8.7367E+00
-1.0924E+01;8.7381E+00
-1.0923E+01;8.7394E+00
-1.0922E+01;8.7408E+00
-1.0921E+01;8.7422E+00
-1.0920E+01;8.7436E+00
-1.0919E+01;8.7449E+00
-1.0918E+01;8.7463E+00
-1.0917E+01;8.7477E+00
-1.0916E+01;8.7491E+00
-1.0915E+01;8.7504E+00
-1.0914E+01;8.7518E+00
-1.0913E+01;8.7532E+00
-1.0912E+01;8.7546E+00
-1.0911E+01;8.7559E+00
-1.0910E+01;8.7573E+00
-1.0909E+01;8.7587E+00
-1.0908E+01;8.7601E+00
-1.0907E+01;8.7615E+00
-1.0906E+01;8.7628E+00
-1.0905E+01;8.7642E+00
-1.0904E+01;8.7656E+00
-1.0903E+01;8.7670E+00
-1.0902E+01;8.7683E+00
-1.0901E+01;8.7697E+00
-1.0900E+01;8.7711E+00
-1.0899E+01;8.7725E+00
-1.0898E+01;8.7738E+00
-1.0897E+01;8.7752E+00
-1.0896E+01;8.7766E+00
-1.0895E+01;8.7780E+00
-1.0894E+01;8.7793E+00
-1.0893E+01;8.7807E+00
-1.0892E+01;8.7821E+00
-1.0891E+01;8.7835E+00
-1.0890E+01;8.7848E+00
-1.0889E+01;8.7862E+00
-1.0888E+01;8.7876E+00
-1.0887E+01;8.7890E+00
-1.0886E+01;8.7904E+00
-1.0885E+01;8.7917E+00
-1.0884E+01;8.7931E+00
-1.0883E+01;8.7945E+00
-1.0882E+01;8.7959E+00
-1.0881E+01;8.7972E+00
-1.0880E+01;8.7986E+00
-1.0879E+01;8.8000E+00
-1.0878E+01;8.8014E+00
-1.0877E+01;8.8027E+00
-1.0876E+01;8.8041E+00
-1.0875E+01;8.8055E+00
-1.0874E+01;8.8069E+00
-1.0873E+01;8.8082E+00
-1.0872E+01;8.8096E+00
-1.0871E+01;8.8110E+00
-1.0870E+01;8.8124E+00
-1.0869E+01;8.8137E+00
-1.0868E+01;8.8151E+00
-1.0867E+01;8.8165E+00
-1.0866E+01;8.8179E+00
-1.0865E+01;8.8193E+00
-1.0864E+01;8.8206E+00
-1.0863E+01;8.8220E+00
-1.0862E+01;8.8234E+00
-1.0861E+01;8.8248E+00
-1.0860E+01;8.8261E+00
